Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Parasite Line],Compound 1 Name,Compound 1 InChIKey,Compound 1 PubChem CID,Compound 1 Concentration (uM),Compound 1 Mechanism of Action (MoA),Compound 2 Name,Compound 2 InChIKey,Compound 2 PubChem CID,Compound 2 Concentration (uM),Compound 2 Mechanism of Action (MoA),Control Type,Channels,Comment [Image File Path]
190206,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190206_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190528,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190528_asexual_withGFP/NDExp_WellE07_Point0000_Seq1088.nd2
190528,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190528_asexual_withGFP/NDExp_WellF02_Point0000_Seq1280.nd2
190528,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190528_asexual_withGFP/NDExp_WellF07_Point0000_Seq1440.nd2
190528,G9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190528_asexual_withGFP/NDExp_WellG09_Point0000_Seq0128.nd2
190528,G10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190528_asexual_withGFP/NDExp_WellG10_Point0000_Seq0096.nd2
190528,G11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190528_asexual_withGFP/NDExp_WellG11_Point0000_Seq0064.nd2
190531,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190531,B3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB03_Point0000_Seq0032.nd2
190531,B4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB04_Point0000_Seq0064.nd2
190531,B5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB05_Point0000_Seq0096.nd2
190531,B6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB06_Point0000_Seq0128.nd2
190531,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB07_Point0000_Seq0160.nd2
190531,B8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB08_Point0000_Seq0192.nd2
190531,B9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB09_Point0000_Seq0224.nd2
190531,B10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB10_Point0000_Seq0256.nd2
190531,B11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellB11_Point0000_Seq0288.nd2
190531,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190531,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellC07_Point0000_Seq0448.nd2
190531,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellD02_Point0000_Seq0640.nd2
190531,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellD07_Point0000_Seq0800.nd2
190531,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellE02_Point0000_Seq1248.nd2
190531,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellE07_Point0000_Seq1088.nd2
190531,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellF02_Point0000_Seq1280.nd2
190531,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellF07_Point0000_Seq1440.nd2
190531,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellG02_Point0000_Seq1888.nd2
190531,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190531_asexual_withGFP/NDExp_WellG07_Point0000_Seq1728.nd2
190607,A5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellA05_Point0000_Seq0000.nd2
190607,A6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellA06_Point0000_Seq0032.nd2
190607,A7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellA07_Point0000_Seq0064.nd2
190607,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB02_Point0000_Seq0384.nd2
190607,B3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB03_Point0000_Seq0352.nd2
190607,B4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB04_Point0000_Seq0320.nd2
190607,B5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB05_Point0000_Seq0288.nd2
190607,B6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB06_Point0000_Seq0256.nd2
190607,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB07_Point0000_Seq0224.nd2
190607,B8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB08_Point0000_Seq0192.nd2
190607,B9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB09_Point0000_Seq0160.nd2
190607,B10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB10_Point0000_Seq0128.nd2
190607,B11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellB11_Point0000_Seq0096.nd2
190607,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellC02_Point0000_Seq0416.nd2
190607,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellC07_Point0000_Seq0576.nd2
190607,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellD02_Point0000_Seq1024.nd2
190607,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellD07_Point0000_Seq0864.nd2
190607,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellE02_Point0000_Seq1056.nd2
190607,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellE07_Point0000_Seq1216.nd2
190607,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellF02_Point0000_Seq1664.nd2
190607,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellF07_Point0000_Seq1504.nd2
190607,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellG02_Point0000_Seq1696.nd2
190607,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190607_asexual_withGFP/NDExp_WellG07_Point0000_Seq1856.nd2
190614,A5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellA05_Point0000_Seq0000.nd2
190614,A6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellA06_Point0000_Seq0032.nd2
190614,A7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellA07_Point0000_Seq0064.nd2
190614,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB02_Point0000_Seq0384.nd2
190614,B3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB03_Point0000_Seq0352.nd2
190614,B4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB04_Point0000_Seq0320.nd2
190614,B5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB05_Point0000_Seq0288.nd2
190614,B6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB06_Point0000_Seq0256.nd2
190614,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB07_Point0000_Seq0224.nd2
190614,B8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB08_Point0000_Seq0192.nd2
190614,B9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB09_Point0000_Seq0160.nd2
190614,B10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB10_Point0000_Seq0128.nd2
190614,B11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellB11_Point0000_Seq0096.nd2
190614,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellC02_Point0000_Seq0416.nd2
190614,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellC07_Point0000_Seq0576.nd2
190614,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellD02_Point0000_Seq1024.nd2
190614,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellD07_Point0000_Seq0864.nd2
190614,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellE02_Point0000_Seq1056.nd2
190614,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellE07_Point0000_Seq1216.nd2
190614,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellF02_Point0000_Seq1664.nd2
190614,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellF07_Point0000_Seq1504.nd2
190614,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellG02_Point0000_Seq1696.nd2
